,0
198,0.5583375406339629
199,0.056408816496902006
200,0.2907157720788009
201,0.20268196094727034
202,0.3385180550214446
203,0.2779538604287473
204,0.3415307558978823
205,0.5241225491263278
206,0.5125030912713708
207,0.3312876650886431
208,0.09311936215647666
209,0.4583317455345638
210,0.29931676220247455
211,0.717931136026925
212,0.28138127053445045
213,0.22605200807288908
214,0.8481511054083152
215,0.6552962417511562
216,0.38738579154606206
217,0.23096110275931342
218,0.2786634060299791
219,0.2023448817516363
220,0.18321848191150225
221,0.17607018712253553
222,0.1509881271682268
223,0.4049899267943318
224,0.19144790970547482
225,0.6650141995034908
226,0.39060943276067434
227,0.29463402740116945
228,0.19038426931926747
229,0.18594350578690638
230,0.8290672555390982
231,0.38905642349016506
232,0.4267665002015455
233,0.2887735282365748
234,0.43190633503728604
235,0.41549951387692907
236,0.540809640260697
237,0.17326581807082436
238,0.17468725293135864
239,0.09144306920221928
240,0.26123176878713694
241,0.2887670320547749
242,0.2462660058469433
243,0.13176736343044954
244,0.3749016015257115
245,0.17945345907570961
246,0.14903798882585775
247,0.5937426575466184
248,0.18363558147234532
249,0.764446340576505
250,0.4501090520870513
251,0.5247431981516605
252,0.24152168121291326
253,0.22321423867193996
254,0.24677732300882563
255,0.311541138533215
256,0.17336658248677084
257,0.8068134168479646
258,0.24259150034893162
259,0.3903315107107874
260,0.16969104118624473
261,0.13918968234656012
262,0.3591465761538268
263,0.32988696338217705
264,0.22391076925418796
265,0.33118322687595075
266,0.1158144940784017
267,0.4280599655440893
268,0.14398144937942756
269,0.124783891542913
270,0.35899992374854395
271,0.4849042500682432
272,0.08585162089486836
273,0.45146160435219673
274,0.17431526507443554
275,0.5771247562187147
276,0.5225530922007171
277,0.28928262473926464
278,0.3664468553889739
279,0.2699485638106545
280,0.19765737172157402
281,0.21101697092810834
282,0.358070608297762
283,0.0631294268274501
284,0.7529154806657502
285,0.1866076760384794
286,0.1798809764751128
287,0.19087159845212365
288,0.37840267653060516
289,0.5059941607670598
290,0.46537585473242055
291,0.4043210097905035
292,0.44091142525138716
293,0.3488540598959267
294,0.29280766353298054
295,0.4561089915006599
296,0.17427152402299348
297,0.12155349729514069
298,0.6088482975000709
299,0.6444268708582784
300,0.3279318781253727
301,0.28351746455195187
302,0.6945372884853172
303,0.18300037740291708
304,0.1873148781333802
305,0.19604391874095917
306,0.582693086627232
307,0.2175240721406279
308,0.19239296111100787
309,0.43620432227431366
310,0.31542139821028475
311,0.29633466326917374
312,0.382673476636582
313,0.3837198092521489
314,0.14434788640229784
315,0.36792428021858165
316,0.549309869659895
317,0.1982862704528829
318,0.23838133642610587
319,0.1735648484211737
320,0.43453931823690456
321,0.08540684824969487
322,0.1461387360170399
323,0.39651356927260206
324,0.13387964527139193
325,0.21907461920905433
326,0.6215785515917126
327,0.2556152582078714
328,0.6881220979050727
329,0.30682824657839824
330,0.6430218310210304
331,0.36122441313526066
332,0.5182247944628156
333,0.24289933887784484
334,0.5463864893450066
335,0.41782895002195963
336,0.2678777113578876
337,0.36370422970767413
338,0.117550083649902
339,0.7186833820264611
340,0.25511880795928177
341,0.5752009710404155
342,0.14009999225028733
343,0.2245933181984563
344,0.18256926195457132
345,0.2149549571413642
346,0.1605225490220392
347,0.3021018546131001
348,0.7184255321202107
349,0.3031521334536928
350,0.3845494126859511
351,0.27154918729885125
352,0.33899783803511446
353,0.3196551667205382
354,0.21090360593367052
355,0.12365823150602683
356,0.20689073585594828
357,0.19903858038056818
358,0.4606456862948338
359,0.2522651416094078
360,0.2484120493395769
361,0.29396770605101313
362,0.31073281179218587
363,0.31461765064302183
364,0.4319173181172525
365,0.1756123809282672
366,0.28187620501925986
367,0.19791921638731722
368,0.47005864402852165
369,0.316194541687003
370,0.4274305892309728
371,0.15426639020109278
372,0.13510471071701974
373,0.6232578562036848
374,0.29325193021953777
375,0.18092084165684877
376,0.7286278716598318
377,0.11420563538186561
378,0.31962134420752397
379,0.3285831809223065
380,0.20577428007082654
381,0.7831681399743641
382,0.7633929443909699
383,0.11058305064062864
384,0.33250485170372046
385,0.08334863509347495
386,0.7593085850216817
387,0.15478013632032803
388,0.13718949146907444
389,0.20811462121756455
390,0.1090353563880889
391,0.12859620632518676
392,0.12439558229335589
393,0.3290013679257445
394,0.21820381541897002
395,0.08162878237564455
396,0.4177660626244561
397,0.4309755130952423
398,0.218158832043975
399,0.198171987201876
400,0.07503708124214854
401,0.11595064138053639
402,0.3008750421232909
403,0.31427079969615385
404,0.49270916922238667
405,0.3709592065274167
406,0.13808628569016976
407,0.35230686519689336
408,0.2013207044345
409,0.5253671408810751
410,0.491901550475658
411,0.28857848742450615
412,0.2493057657363791
413,0.3036776965307677
414,0.1280539218353589
415,0.3499176683937238
416,0.24770226325735167
417,0.483066927503465
418,0.5241118795052954
419,0.20493750211560655
420,0.33121556351293774
421,0.2802513438612142
422,0.11986311127788002
423,0.645888117453644
424,0.48170083977896333
425,0.7555896988139391
426,0.10908273620553016
427,0.1408244408482316
428,0.6478201678475622
429,0.5194129855989735
430,0.29101182906080264
431,0.4218579402781977
432,0.32389872575376183
433,0.14391598375341605
434,0.4183824189276465
435,0.15229119741312314
436,0.6564187307716974
437,0.20207353303482162
438,0.33627295702636756
439,0.7965497184017928
440,0.27428333491180745
441,0.7534389246298064
442,0.44211918262123645
443,0.20127672440898597
444,0.6004529848523522
445,0.19079561587021046
446,0.1352840067597109
447,0.44971812388892907
448,0.2158863371927957
449,0.686661824420688
450,0.20949795391496986
451,0.5322995286127389
452,0.3839034112727804
453,0.18550363231935427
454,0.27799422307645205
455,0.28576571753980096
456,0.5161249846994094
457,0.5249308819063511
458,0.20245358434917296
459,0.36872679593731883
460,0.4207991884339879
461,0.5338362692544002
462,0.24268135921072062
463,0.317323974917916
464,0.32369277299788707
465,0.3535680598349892
466,0.4405782701317263
467,0.4759799049216271
468,0.17665182746095479
469,0.1374865621886294
470,0.17774370970040598
471,0.21101512776929204
472,0.2739874591717975
473,0.19771202625672027
474,0.4051278941987038
475,0.32631202210161014
476,0.17814262052999216
477,0.35596961669972216
478,0.4073496482825522
479,0.5206088077272273
480,0.10743528434261838
481,0.3008614713362206
482,0.6177472761536866
483,0.22704070827414896
484,0.3977982725812373
485,0.4144582611472803
486,0.1927643790298599
487,0.2860621376239501
488,0.42979531361615825
489,0.13651415250461604
490,0.15202853420626458
491,0.4979519091371869
492,0.27722374342425565
493,0.47378627801648454
494,0.19700141687727377
495,0.7742918398488127
496,0.2874360072329382
497,0.24799928772417887
498,0.09332582073068156
499,0.14757981804580245
500,0.3815395912754665
501,0.22847326309654542
502,0.33082348131116973
503,0.1639532917224115
504,0.15460638648476768
505,0.14938129996556035
506,0.7257910272232216
507,0.3412036501099397
508,0.4232850149349537
509,0.15947688249574116
510,0.12051231943520017
511,0.7826561719539079
512,0.18326338525861752
513,0.25926171535021497
514,0.1336758801805847
515,0.3470957864792658
516,0.1992563484115538
517,0.2826063338080708
518,0.3568181879339515
519,0.18146731556344264
520,0.16795828054235748
521,0.18963393715214188
522,0.10998006983916073
523,0.27498644180524645
524,0.5308417798810926
525,0.3447285080206104
526,0.1672550097538202
527,0.6271774986198012
528,0.24970926099214963
529,0.3468025481507176
530,0.26119100662637945
531,0.40781338614511026
532,0.33594856151459973
533,0.486423667237133
534,0.20749374565338458
535,0.13407653012712334
536,0.48266338450036433
537,0.1535470081778371
538,0.876893402337531
539,0.4087541154633364
540,0.24392598420888106
541,0.4500055542457392
542,0.17589075998674872
543,0.30081327094063837
544,0.32495637494518803
545,0.3361335511772416
546,0.21298190063197153
547,0.16220975985344643
548,0.18828901937291098
549,0.20074648009060236
550,0.26374998631014696
551,0.4676559163614679
552,0.7489296470306269
553,0.2838881338095812
554,0.17181488978549223
555,0.26470379329838667
556,0.5686110362856794
557,0.7147062694497524
558,0.3546279317429818
559,0.5934296980397675
560,0.2644282501968775
561,0.2605686331312299
562,0.7338484759907534
563,0.17653585407586828
564,0.2665534838564864
565,0.7459834910074767
566,0.2943431354945517
567,0.18252179338524083
568,0.2595719943853233
569,0.729553949299792
570,0.15241352346424386
571,0.19995669043090725
572,0.3039991561836288
573,0.7929927544527485
574,0.42016870543680035
575,0.3206961260997132
576,0.6630595589105108
577,0.181623097760806
578,0.5052192904865336
579,0.20279227464270458
580,0.2902382936576885
581,0.27716051507295236
582,0.4028652410383877
583,0.888318818241163
584,0.35045357181557907
585,0.19825499048032252
586,0.3153020554530915
587,0.34852034933877024
588,0.2471090062520707
589,0.20894266374889184
590,0.3656084565793703
591,0.19813711154894278
592,0.27431924772691985
593,0.7668808559478675
594,0.30545340040271696
595,0.6011281586216319
596,0.4824538562719576
597,0.17818006299598788
598,0.3162134587088867
599,0.3676800970817778
600,0.808617333205323
601,0.15852562719122681
602,0.14106020915000314
603,0.23358956632983507
604,0.37742897070319725
605,0.18420396150711993
606,0.5358342364090904
607,0.18847074428315452
608,0.10331033273650864
609,0.2777825306731106
610,0.4816636279423061
611,0.46190795578399
612,0.2776759895226664
613,0.09161354060763044
614,0.144599991429064
615,0.39309061327884565
616,0.6452612545086738
617,0.35360022951147924
618,0.23406107837903856
619,0.25356223960601826
620,0.1597858855422445
621,0.22519161939993187
622,0.21753850173004874
623,0.3262207560583519
624,0.4747395264617768
625,0.18151727445885116
626,0.16740285121867554
627,0.5641438718274042
628,0.1589384189486411
629,0.33105326616838887
630,0.1714135731281476
631,0.3135748774008415
632,0.20834154782574274
633,0.702644678758219
634,0.26228922382229114
635,0.7383176864238071
636,0.27202095551907224
637,0.17038572611786293
638,0.24408816554345147
639,0.36220178229841643
640,0.5310906115987185
641,0.132713076820721
642,0.1367647099268023
643,0.2728149428410138
644,0.3129534597869913
645,0.6809680299853247
646,0.2902802424505681
647,0.1569421261617162
648,0.10802532986567222
649,0.16995524364414172
650,0.42109278526494126
651,0.21101511174814488
652,0.1756270010759743
653,0.15263661255169297
654,0.5354522560785613
655,0.7470113783075071
656,0.5312198591418059
657,0.14569560082273822
658,0.4229612829918259
659,0.15940263856098247
660,0.1768810637951094
661,0.7397317152518816
662,0.38943842151410135
663,0.3237277416045128
664,0.6232934670625713
665,0.6356457455828216
666,0.2962521526745506
667,0.30247455078775165
668,0.2732456716237218
669,0.13536615865822016
670,0.3274920648864889
671,0.2005302616395031
672,0.24590441215172243
673,0.43471280989952144
674,0.7414235770462174
675,0.24483044551229413
676,0.3937735916093811
677,0.14761502490377612
678,0.1189881893686987
679,0.1801946746641698
680,0.18252279060853455
681,0.3685987413526825
682,0.5949367195060766
683,0.28680358763689257
684,0.4346945099358198
685,0.23202426877181423
686,0.4126663057499371
687,0.21629420674017363
688,0.4792654302992672
689,0.7258810014933246
690,0.2589514167049274
691,0.20734287726210637
692,0.24900867170561933
693,0.2885423189526252
694,0.3293815057860408
695,0.5062172508021922
696,0.13747688980673792
697,0.35891433776585363
698,0.1435239764436639
699,0.2713240291883427
700,0.4361395896501778
701,0.1951816326935493
702,0.4722992993412318
703,0.7923267486895458
704,0.6410251709854896
705,0.7639306536508316
706,0.12208215782490148
707,0.3543713724379193
708,0.42362987663057017
709,0.23798224443255048
710,0.32880377355699936
711,0.2817252300733459
712,0.3898529114303744
713,0.12342878568250489
714,0.40062143868298755
715,0.2500697707763783
716,0.11994277435933251
717,0.20584848291219576
718,0.30759057451180033
719,0.6585860878188943
720,0.7158761749388364
721,0.24225372247901536
722,0.5701356293238886
723,0.17019666635784175
724,0.37708795578335486
725,0.37649802778546737
726,0.3713558691607794
727,0.1091517840822342
728,0.6886646224465421
729,0.0738764285036839
730,0.42083926658876547
731,0.13120405276620545
732,0.13189946063118324
733,0.6687448171472141
734,0.6893243101913963
735,0.517775519591541
736,0.15772891041491094
737,0.17571755058998997
738,0.09750084258347334
739,0.07846212035559073
740,0.26327929494201024
741,0.6930459393391926
742,0.5791354802627385
743,0.32495222193601736
744,0.46226621356850445
745,0.14862259979586082
746,0.4613019460455693
747,0.42935691574834994
748,0.23026622243735229
749,0.7656356662519904
750,0.10396627522891388
751,0.38567274861618417
752,0.4282647219032849
753,0.27585772855128277
754,0.13802357354748673
755,0.3527456094300256
756,0.21027653651480424
757,0.5569797154706071
758,0.44802911671496354
759,0.3032340888735917
760,0.08798649036377021
761,0.1899987918627452
762,0.27479669440220766
763,0.26401292903525087
764,0.07055121137322834
765,0.3855375213238928
766,0.09292866707764491
767,0.2904696574232691
768,0.17841183033148075
769,0.4555684779610696
770,0.20749967184662035
771,0.22059794358654836
772,0.19297900145058017
773,0.1629004182033505
774,0.14676663767300785
775,0.2992418747788213
776,0.2917368839843997
777,0.23456767457860106
778,0.4096843199908361
779,0.1541852487439763
780,0.27394854023653553
781,0.15339445256318712
782,0.22149131813599188
783,0.18874994001253587
784,0.17236896291134196
785,0.11799937919395778
786,0.3592097845527876
787,0.4363481914860341
788,0.29416392610669295
789,0.23306234805280193
790,0.21822219840646032
791,0.1835941787268485
792,0.22001641875216743
793,0.6399896363629011
794,0.44174664123363566
795,0.1898278803388914
796,0.7794057996553693
797,0.34888561891910785
798,0.2677335673142036
799,0.3310486235132025
800,0.15003599970624018
801,0.29200904452836235
802,0.21920632785451355
803,0.22182487304271306
804,0.14785628994824668
805,0.25184322910312873
806,0.26586976598393575
807,0.4467347843264945
808,0.4918595150049582
809,0.33383174482893263
810,0.11180232999978941
811,0.34309100540297094
812,0.5055512922376237
813,0.3770501244020184
814,0.33686534401778656
815,0.3268354925035202
816,0.6634871800560141
817,0.15655063420555107
818,0.36838249637962006
819,0.1692426901245166
820,0.2154420675913443
821,0.20601878886375197
822,0.6966289581052868
823,0.3261160882739445
824,0.3785986772027774
825,0.48807071416315484
826,0.41810960802694874
827,0.39256300378673925
828,0.4328717765169955
829,0.18277187837822037
830,0.3981967077787125
831,0.08927831410710727
832,0.5228468821159606
833,0.29320514051665614
834,0.24836663547637927
835,0.41925466570895076
836,0.7168459375996633
837,0.5938819249377457
838,0.5800278567925474
839,0.7026002505624593
840,0.33197900736002833
841,0.21152523357650382
842,0.134131282817886
843,0.2178342935504142
844,0.3902440105440606
845,0.3542066882465102
846,0.28079359396409664
847,0.14099436453292705
848,0.756516105492637
849,0.35697072742398794
850,0.4059946590146025
851,0.5912918966617654
852,0.7305659086317605
853,0.16539106833832753
854,0.14632384601791143
855,0.3968020504605433
856,0.6832270457891754
857,0.6546594562963463
858,0.3806651574133054
859,0.20244605033242766
860,0.3814441502766437
861,0.4763307654711491
862,0.2977510636142143
863,0.19622334310509576
864,0.3225805002133053
865,0.1860883936500979
866,0.25345895403340957
867,0.16902959276018034
868,0.1638572998789111
869,0.7067684806597976
870,0.4615724652498412
871,0.37756825484614237
872,0.2550836269794854
873,0.7065243087302512
874,0.28128772927763096
875,0.1348268798021059
876,0.6619977390324334
877,0.18532419426639418
878,0.6204114607953813
879,0.3129517152519187
880,0.37313316818331993
881,0.46942313135670116
882,0.33724970680489896
883,0.34197774597867553
884,0.6615144746016671
885,0.18006490029398362
886,0.4989710364626052
887,0.376949921572149
888,0.24107560695587443
889,0.2862856187715859
890,0.5701114510764117
891,0.3495686581665022
892,0.22824960268362138
893,0.21546999211621615
894,0.1968004527104791
895,0.24085400363355414
896,0.22590456212896556
897,0.22661215413631888
898,0.45781234053893544
899,0.6276831654574372
900,0.1757509978136902
901,0.7520824709536524
902,0.38092956822548574
903,0.4043826130482097
904,0.5984590297206808
905,0.5443137181812083
906,0.17317836560754485
907,0.378396328166436
908,0.10390062959106748
909,0.8228102546253339
910,0.20565078561605835
911,0.141612021234254
912,0.48536877851478144
913,0.35358988910661043
914,0.1818378137506322
915,0.1651134065132098
916,0.08887480033221934
917,0.179968294558857
918,0.3989470384312369
919,0.5435768137344811
920,0.2086038945092031
921,0.7975598731530262
922,0.26565408554538533
923,0.2824174452739888
924,0.10277583237777103
925,0.5130481083738508
926,0.1651368178833108
927,0.15063031802085527
928,0.2609928272625994
929,0.28664879486445854
930,0.2739029569768282
931,0.23994272018159046
932,0.2191089220410231
933,0.4750379713483986
934,0.29936976067117027
935,0.6931630274505441
936,0.11558535564990663
937,0.2729171523543198
938,0.17569590304601418
939,0.4330644392984497
940,0.28308155392678924
941,0.21946529153924316
942,0.21540740095379549
943,0.469245905721458
944,0.7133227900435477
945,0.4099533251372825
946,0.2238681542205481
947,0.5889045776032729
948,0.21892272178396405
949,0.514012813700623
950,0.33114113670186834
951,0.7441512292703658
952,0.12177512336213778
953,0.544008461255609
954,0.24200148847855085
955,0.3313973951605494
956,0.16190566678022267
957,0.7374466657420728
958,0.279916229525586
959,0.08975420047268959
960,0.2582910499856909
961,0.12983335563758439
962,0.23764952513863732
963,0.25491453307630196
964,0.20922527780027628
965,0.7189975056114484
966,0.4285537641372571
967,0.3522914033606808
968,0.6858664417942383
969,0.2542267461785862
970,0.4615745039161721
971,0.5976971280558027
972,0.5092769866337423
973,0.08111626797746599
974,0.12762953659754217
975,0.32819704053138377
976,0.2892311230686958
977,0.13809662746912899
978,0.7877836982106043
979,0.2747553139088531
980,0.23466786580353907
981,0.19037878547151044
982,0.2055354296983963
983,0.3709053289294577
984,0.35246363936665576
985,0.6704029290180558
986,0.2618419148403327
987,0.16242686570544854
988,0.4246778624625763
989,0.17438171110964062
990,0.3655816464903744
991,0.5909903502355224
992,0.1079121742849355
993,0.13578085307149823
994,0.7934161110592031
995,0.28106234336651836
996,0.2226036952874617
997,0.21765014123971776
998,0.39301827478049656
999,0.1471292769377486
1000,0.27004528096867136
1001,0.423169383525052
1002,0.593318615470362
1003,0.08192696962184993
1004,0.7201878271280835
1005,0.42123021431370833
1006,0.48280798214513626
1007,0.33630617932766455
1008,0.17514844150016298
1009,0.40887597501248
1010,0.5130691956777106
1011,0.2969206722190255
1012,0.17062229334098938
1013,0.16861128976899445
1014,0.1881123344992922
1015,0.12308546296398487
1016,0.4834321357694326
1017,0.10966865594497023
1018,0.28031788147502196
1019,0.4452243777217806
1020,0.25399511855838636
1021,0.3724328743553146
1022,0.23661701669441446
1023,0.3839953482483388
1024,0.21351963358700513
1025,0.1786329595377794
1026,0.2608499893118705
1027,0.8765874569029527
1028,0.2627277839048444
1029,0.16052535185372488
1030,0.21541911513456388
1031,0.30086313556161853
1032,0.1400497461787604
1033,0.37605402701634655
1034,0.1870398398970366
1035,0.7601675532474074
1036,0.1454727911775541
1037,0.22049798769688161
1038,0.3564900217360088
1039,0.43456492806458175
1040,0.37998447597360413
1041,0.16745938974620425
1042,0.15630707695512522
1043,0.1382595904117732
1044,0.09826631550447884
1045,0.1791464004085591
1046,0.6574462514021371
1047,0.7847359144134965
1048,0.5609501891489127
1049,0.5109568981010134
1050,0.31513580186827145
1051,0.7737403785708122
1052,0.15339296436596014
1053,0.1478060061399092
1054,0.30723492912604167
1055,0.13675853889451223
1056,0.09955185989688073
1057,0.20118184495479405
1058,0.3492453988833247
1059,0.38613791396027375
1060,0.2027330786570271
1061,0.18801349880628437
1062,0.40871704625594407
1063,0.2550041520571329
1064,0.11336723020507376
1065,0.11799261920335098
1066,0.22810374934912622
1067,0.4130092799090569
1068,0.15859010828324718
1069,0.7467692190314754
1070,0.6353332795854705
1071,0.3919871955786115
1072,0.16410594107812543
1073,0.4973295623614287
1074,0.846411769420588
1075,0.7611212182974293
1076,0.21267186633183438
1077,0.16997488997424087
1078,0.47790024228833305
1079,0.3076603471484143
1080,0.36106653848080494
1081,0.44810001983425024
1082,0.4129983077527208
1083,0.41030194642792844
1084,0.27732497767981323
1085,0.33072938459898366
1086,0.30125123713112967
1087,0.4120354331801533
1088,0.15393842350179887
1089,0.1531499850670513
1090,0.35950870171531096
1091,0.19470999200588002
1092,0.2225169486905542
1093,0.21727933572265362
1094,0.3014948704265586
1095,0.1343210552995135
1096,0.33918139966064553
1097,0.7113784369736672
1098,0.457612395299035
1099,0.3107476471222153
1100,0.3145025482423494
1101,0.2637137364696551
1102,0.5169922858556979
1103,0.42753879632355934
1104,0.25754046846322304
1105,0.2790273375924476
1106,0.3091439068531491
1107,0.33628398633267076
1108,0.270405394142979
1109,0.382076537449185
1110,0.2810562042504207
1111,0.27086021113513536
1112,0.6848652103402417
1113,0.1679136648323374
1114,0.40371356697438715
1115,0.22079196459533407
1116,0.6676704230677387
1117,0.17302778881216818
1118,0.24377096772945583
1119,0.6051208432069276
1120,0.25289293760136283
1121,0.3038676829493802
1122,0.4165240255153091
1123,0.1237971627006091
1124,0.25484942538987165
1125,0.24828544009312964
1126,0.17494051522321352
1127,0.2674521005538553
1128,0.35543087304670495
1129,0.24166684306043076
1130,0.5800408032924467
1131,0.3283027828813279
1132,0.39673266723804895
1133,0.2961845823369571
1134,0.35861374395127144
1135,0.814261797185492
1136,0.5679076101072483
1137,0.5121802157621144
1138,0.16455191540449798
1139,0.18865711088924697
1140,0.45769989384071835
1141,0.16225439771111874
1142,0.7035138732120355
1143,0.33241199820940664
1144,0.7991328838260009
1145,0.719687059695055
1146,0.12996921614258558
1147,0.2825968335082512
1148,0.34156932303177784
1149,0.7698382061694005
1150,0.31351794562195645
1151,0.22121274454141598
1152,0.2587794890170657
1153,0.7753692823239132
1154,0.20654386179324366
1155,0.30435404417726575
1156,0.3101812185973191
1157,0.49210000897044265
1158,0.48460394639422616
1159,0.24597061970540177
1160,0.19409451279465526
1161,0.09827491460643205
1162,0.19740159415109435
1163,0.5744939530763411
1164,0.4033054056829317
1165,0.19759846260267397
1166,0.6575923733050252
1167,0.4717282590415636
1168,0.17971563716675049
1169,0.1875639701362848
1170,0.19211561023517076
1171,0.31394335725911615
1172,0.13703271501926728
1173,0.6025206805378519
1174,0.10127021529587056
1175,0.564840823111493
1176,0.1432786945210506
1177,0.40649089217223816
1178,0.4282894581885457
1179,0.6577391495233093
1180,0.08975381233395906
1181,0.15377378551997217
1182,0.38914474462217696
1183,0.5033969164579314
1184,0.45630361453261326
1185,0.3024447970175855
1186,0.24043424525477333
1187,0.5645264509702853
1188,0.1841566299660462
1189,0.6140634210195514
1190,0.3745044479386132
1191,0.6390927341180537
1192,0.15803923811211903
1193,0.7180264481856632
1194,0.4780337133919392
1195,0.2332553832668384
1196,0.5273306896020227
1197,0.5710682936751813
1198,0.3549006622987128
1199,0.14395191434186247
1200,0.28837056953964885
1201,0.27797404189373737
1202,0.30839875554723667
1203,0.24133538346593583
1204,0.20731583736359996
1205,0.18629010538137547
1206,0.8377730660474175
1207,0.41086838462502023
1208,0.8160345713184964
1209,0.36091891685842825
1210,0.29913176191816865
1211,0.28106813674060316
1212,0.6541259439253886
1213,0.29938144230237995
1214,0.5172574202022159
1215,0.15647518542314753
1216,0.5648576899303331
1217,0.29605421294950623
1218,0.7091978644483665
1219,0.2734703896631339
1220,0.44035280972036067
1221,0.30340403259280824
1222,0.24290598076350498
1223,0.449258857412831
1224,0.3874467711199664
1225,0.5805990948688282
1226,0.21117958707248868
1227,0.5821116935960556
1228,0.5043524708008135
1229,0.39567778033493617
1230,0.211380841681029
1231,0.2116387850963087
1232,0.6214307608813107
1233,0.3636578936319386
1234,0.4850846381478034
1235,0.5574688647169977
1236,0.3586179536481637
1237,0.17834107079689218
1238,0.14277587590762733
1239,0.17959193718475053
1240,0.3078102020929816
1241,0.44330951681510383
1242,0.5009606122536777
1243,0.5402487072068652
1244,0.2669205453829164
1245,0.8189219055793315
1246,0.5176183245380017
1247,0.2720699022215542
1248,0.3152589981968723
1249,0.2801654011926662
1250,0.2902699466995937
1251,0.1371434176213818
1252,0.16966366682682477
1253,0.3079488302555469
